bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genre,description,book_type,popularity_level,target_age_group,mood
38399,Introduction to Superstrings and M-Theory,Michio Kaku,4.27,387985891,9.78039E+12,English,587,216,2,30-07-1999,Springer,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Medium,All Ages,Happy
38400,To Win a Nuclear War: The Pentagon's Secret War Plans,Michio Kaku,3.94,896083217,9.7809E+12,English (US),374,2,Currently not available,01-07-1999,South End Press (Boston),"Historical, Thriller, War","Events unfold against a backdrop of conflict or historical change, where power, survival, and loyalty become difficult to balance. Tension builds through close escapes, uncertain motives, and a constant sense that something important is being concealed. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38401,Company,Max Barry,3.73,1400079373,9.7814E+12,English,338,4938,404,13-03-2007,Vintage,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,4.25,385493622,9.78039E+12,English,315,19473,692,08-09-1998,Anchor,Adventure,"Travel, risk, and unfamiliar places push the characters to adapt, forcing them to rely on courage and quick decisions. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Very High,All Ages,Adventurous
38414,The Science Book,Peter Tallack,4.05,1841882542,9.78184E+12,English,528,25,1,28-03-2006,Weidenfeld & Nicolson,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38424,Kristy's Great Idea,Raina Telgemeier,4.17,1417699671,9.78142E+12,English,186,24732,726,01-04-2006,Turtleback Books,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Very High,All Ages,Happy
38426,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.65,205359213,9.78021E+12,English (US),131,11,Currently not available,04-03-2002,Allyn & Bacon,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38429,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.65,205479804,9.78021E+12,English,160,5,1,01-10-2005,Allyn & Bacon,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Low,All Ages,Happy
38436,The Cat Who Played Post Office (Cat Who...  #6),Lilian Jackson Braun,3.97,747250375,9.78075E+12,English,224,6366,200,09-05-1996,Headline,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,Very High,All Ages,Happy
38457,Just Above My Head,James Baldwin,4.38,385334567,9.78039E+12,English,584,1485,159,13-06-2000,Delta,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
38458,Nobody Knows My Name,James Baldwin,4.35,679744738,9.78068E+12,English,242,2218,146,01-12-1992,Vintage,Fiction,"The narrative follows characters whose choices gradually reveal deeper patterns beneath ordinary situations. Across the course of the book, the characters face inner and outer challenges that reshape their understanding of themselves and the world around them. Themes of change, responsibility, and connection run throughout the plot, giving the story both intimate moments and larger ideas to think about.",Novel,High,All Ages,Happy
